text,likes,date,video_id,source
١٠ سفلا قي داباي😊,0,2025-07-01T08:12:13Z,vQM06wQ71Kw,youtube
اكيد قالو كلارو😂,0,2025-06-30T07:39:02Z,vQM06wQ71Kw,youtube
33:52 I really enjoyed this vlog ❤️,1,2025-06-28T10:43:14Z,vQM06wQ71Kw,youtube
وااايد استمتعت بالفلوق,1,2025-06-28T10:12:09Z,vQM06wQ71Kw,youtube
الفيديو كله مرررة مررره  مرررررة,0,2025-06-27T17:03:57Z,vQM06wQ71Kw,youtube
الفستان يجنن عليچ راقيه بمعني الكلمه,0,2025-06-26T08:21:22Z,vQM06wQ71Kw,youtube
حياج الله وانا اقول دبي ليش منوره  تشرفينا فالامارات ❤❤❤ 😊😊😊😊,0,2025-06-25T13:19:05Z,vQM06wQ71Kw,youtube
Please speak English language,0,2025-06-25T10:39:03Z,vQM06wQ71Kw,youtube
حبيبتي.  الله يوفقك ❤,2,2025-06-24T10:26:40Z,vQM06wQ71Kw,youtube
تجنني كثري فلوقات,0,2025-06-24T07:34:20Z,vQM06wQ71Kw,youtube
يا رب حياتي تصير هالشكل يا رب تقلب حالي الى الافضل واخرج وادخل وحدي وبراحتي🙏,15,2025-06-24T07:33:17Z,vQM06wQ71Kw,youtube
زربه على حظي كاعده ومنطمه بالسادس,5,2025-06-24T07:22:15Z,vQM06wQ71Kw,youtube
في دبي ماراح تحسين انك لحالك ... روحي دبي مول,0,2025-06-23T13:10:21Z,vQM06wQ71Kw,youtube
كم مره ذكر كلمه اوووفرررر!,0,2025-06-23T02:38:17Z,vQM06wQ71Kw,youtube
I lowe you❤❤❤❤🙏🙏🙏🙏,0,2025-06-23T01:26:56Z,vQM06wQ71Kw,youtube
Ekab of ti,0,2025-06-23T01:26:01Z,vQM06wQ71Kw,youtube
Buncha chiroyli siz❤❤❤,0,2025-06-23T01:24:46Z,vQM06wQ71Kw,youtube
✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️✨️❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ok metro padzem kazish,0,2025-06-23T01:18:11Z,vQM06wQ71Kw,youtube
كنت بس أشوفها تيك توك طلعت شخصيتها تجنن كتكوته,0,2025-06-22T15:29:05Z,vQM06wQ71Kw,youtube
الأكياس كيف دخلتيها,0,2025-06-22T13:04:13Z,vQM06wQ71Kw,youtube
خففي قهوه اضواء خايفه عليك يجيك شيء بقلبك😢❤,0,2025-06-22T10:55:49Z,vQM06wQ71Kw,youtube
اول مره اشوفجج احسس حبيتجج هواي🔥🔥,1,2025-06-21T11:47:00Z,vQM06wQ71Kw,youtube
ضحكتها تجنن😔💋💋💋,3,2025-06-21T11:46:37Z,vQM06wQ71Kw,youtube
"أنتِ صرتي تسافرين لحالك
تدرين أنا ممنوعة من الطلعة ولو أسوق سيارة إجرام 😂😂😂
صدق الحياة غريبة لكن الحمد لله الناس حياتهم مو وحدة فيه اللي مبسوط وسعيد وعسى ربي يزيدنا❤",8,2025-06-20T05:06:39Z,vQM06wQ71Kw,youtube
بنات انا كماان اتمنى اسافر لها و مع صديقاتي ❤❤❤,0,2025-06-19T12:33:26Z,vQM06wQ71Kw,youtube
19:20 كم طولك,0,2025-06-17T17:20:38Z,vQM06wQ71Kw,youtube
احد قالك انك مره جميلة,0,2025-06-16T15:04:01Z,vQM06wQ71Kw,youtube
عسووووولة أستمري ❤❤❤,1,2025-06-16T09:08:05Z,vQM06wQ71Kw,youtube
ماشاءالله الله يزيدج ويرزقنا,7,2025-06-16T08:48:28Z,vQM06wQ71Kw,youtube
حبييييت الفلوق❤❤❤❤,0,2025-06-16T06:49:39Z,vQM06wQ71Kw,youtube
سبحان الله أنتي الوحيده الي فلوقاتها ما تخليني أمل واشوفها كامله طاقتك حلوه ولما تصورين الأوتفت حقك وأماكن القهوه الي تروحينها مره تعطيني فايب حلو ❤,13,2025-06-15T15:45:48Z,vQM06wQ71Kw,youtube
تشبهين امل العوضي,1,2025-06-15T09:37:01Z,vQM06wQ71Kw,youtube
الله يهديك,1,2025-06-15T08:32:10Z,vQM06wQ71Kw,youtube
اول مرا أتفرج فلوق بدون سكب ياربي عسل عسسسسل❣️❣️❣️❣️,0,2025-06-15T08:01:24Z,vQM06wQ71Kw,youtube
الكروسان شكله يشهييييييييييي,0,2025-06-15T06:03:37Z,vQM06wQ71Kw,youtube
شو إسم الفندق,0,2025-06-15T02:25:40Z,vQM06wQ71Kw,youtube
عسسل فلوقاتك,1,2025-06-14T23:31:49Z,vQM06wQ71Kw,youtube
كاميره الاوزمو رهيبه بس تتحرك علي كيفها,0,2025-06-14T22:58:43Z,vQM06wQ71Kw,youtube
اضوى حبيبي انتهت هبة جاكيموس من سنه 🥲 لو شاريه شي ثاني افضل,1,2025-06-14T22:25:17Z,vQM06wQ71Kw,youtube
عسل,0,2025-06-14T19:04:48Z,vQM06wQ71Kw,youtube
ماشاءالله عليك 👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,2,2025-06-14T16:53:22Z,vQM06wQ71Kw,youtube
﴿وَفَرِحُواْ بِٱلۡحَيَوٰةِ ٱلدُّنۡيَا وَمَا ٱلۡحَيَوٰةُ ٱلدُّنۡيَا فِي ٱلۡأٓخِرَةِ إِلَّا مَتَٰعٞ ﴾ [الرعد - ٢٦],46,2025-06-14T11:13:34Z,vQM06wQ71Kw,youtube
يجنن لفلوق ❤ ايش لون صبغتك🥰,0,2025-06-14T00:15:10Z,vQM06wQ71Kw,youtube
26:00  أضوى يختي حراام! حرام تتعطرين وتطلعين تكفين انتبهي,2,2025-06-13T21:41:39Z,vQM06wQ71Kw,youtube
لدغتها تجننن,0,2025-06-13T18:09:33Z,vQM06wQ71Kw,youtube
Hi hello Mrs zohanna Arabic soudi & your speak in Arabic language or use English I don't your name Adwa  what is real name I am Indian simpl -e yu also use Iscon temple canecti -ng you have Indian cultural friends yu like Indian cultural want happy & you are staying Dubai ?! Your quite very very beautiful yu ? Kulha Marra Indian cultural best cold maind but happy simple life style Hindu rithi riwasj cultural fest all family religio- n. Namaste 🙏 viwar vishwu old M 🕉 🕉 🌞 ☀️ 🌤 🌅 ♌️ 🌄 🌞 ☀️ 🕉,0,2025-06-13T02:25:59Z,vQM06wQ71Kw,youtube
وأنا ضايع عمري أتابع فالكون الدببه,22,2025-06-13T00:45:05Z,vQM06wQ71Kw,youtube
ماشاء الله تبارك الله عليك,0,2025-06-12T16:19:13Z,vQM06wQ71Kw,youtube
يارب اعيش فيها😂,0,2025-06-12T16:10:36Z,vQM06wQ71Kw,youtube
دايم صوري ❤❤❤,1,2025-06-12T10:22:20Z,vQM06wQ71Kw,youtube
انيييقة جداً,0,2025-06-12T05:50:24Z,vQM06wQ71Kw,youtube
احب فلوقات سفراتك,0,2025-06-12T05:37:23Z,vQM06wQ71Kw,youtube
اول مره اتابع فيديو لك واستمتعت مرررررره قمر تهبلين وستايلك يجنن,0,2025-06-11T21:21:56Z,vQM06wQ71Kw,youtube
يختي بحب اتفرج على الأغنياء بحس بنعنش,3,2025-06-11T19:03:25Z,vQM06wQ71Kw,youtube
الثياره 😂😂😂😂 حرف السين يجنن منك 😂,0,2025-06-11T18:57:46Z,vQM06wQ71Kw,youtube
حياتج احلامي,1,2025-06-11T17:29:31Z,vQM06wQ71Kw,youtube
كلي راسي فداك 🦦💓,0,2025-06-11T15:53:41Z,vQM06wQ71Kw,youtube
شكرا على الفلوغ الحلو وشاركتينا كل شي تقريبا استفدنا بليز من وين ناجر مثل سيارتك ب اسعار مو غاليه وايد .love you❤?,0,2025-06-11T15:53:06Z,vQM06wQ71Kw,youtube
ما ادري ليش بعض الناس يمدحون منكر,1,2025-06-11T15:52:18Z,vQM06wQ71Kw,youtube
الصوت ما ينسمع ومزعج يا ليت تركبين مايك 🎙️,1,2025-06-11T15:30:05Z,vQM06wQ71Kw,youtube
"احس حفظت كلماتك أضوى😂
هلو احبابي
حكوني عن الاوتفت  
بروح اشرب قهوه x1000
ههههههههههههههههه لفيو أضوى",5,2025-06-11T14:04:20Z,vQM06wQ71Kw,youtube
افففف الفلوق يجننن صح بسيط بس والله انه افضل فلوق شفته في قناتك🥺,2,2025-06-11T14:01:33Z,vQM06wQ71Kw,youtube
حبيبتيي تو ما نورتيناا,0,2025-06-11T13:49:08Z,vQM06wQ71Kw,youtube
قلبي اضواء تجننين مرا ماشاءالله والفلوق يجنن❤❤❤❤,0,2025-06-11T12:26:53Z,vQM06wQ71Kw,youtube
عندي نفسها شنطة جاكيموس لو بامبينو ونفس اللون والحجم اخذتها الصيف اللي فات وكنت استنا يرجع الصيف علشان اشيلها تجنن وتليق على كل شي وحجمها حلو 😍😍😍,0,2025-06-11T12:18:12Z,vQM06wQ71Kw,youtube
فيك من اميره من عايلة ميرو مرررره وربي لدرجه احسك هي,2,2025-06-11T11:23:05Z,vQM06wQ71Kw,youtube
قمر قمممممررررررر,0,2025-06-11T11:12:19Z,vQM06wQ71Kw,youtube
"Support Palestine 🇵🇸💖✌️ 

Support Humanity ✨💪",1,2025-06-11T10:42:10Z,vQM06wQ71Kw,youtube
الله حبيتها,0,2025-06-11T10:20:13Z,vQM06wQ71Kw,youtube
لا تفوتكم سفرتي لاسطنبول شوفو الفلوق 🤩🇹🇷,0,2025-06-11T10:08:41Z,vQM06wQ71Kw,youtube
ي جمال السعوديات اخ بس❤❤,11,2025-06-11T08:35:01Z,vQM06wQ71Kw,youtube
احلا فلوق❤❤❤,0,2025-06-11T08:33:48Z,vQM06wQ71Kw,youtube
مستحيل إنها عسيريه,2,2025-06-11T06:52:52Z,vQM06wQ71Kw,youtube
اددددمنت فلوقاتك بالسفر و جمالكك تبارك الرحمن ما يختلف عليه اثنين 💕💕💕💕,0,2025-06-11T06:16:08Z,vQM06wQ71Kw,youtube
استمتعت بكل دقيقه حسيت اني معاك مسافره 😂 ، شكرًا اضوى ❤,4,2025-06-11T04:58:28Z,vQM06wQ71Kw,youtube
الله يهديك ويصلحك ويهدينا كلنا يارب,6,2025-06-11T01:54:30Z,vQM06wQ71Kw,youtube
ياليت نحافظ ونلتزم بحجابنا.  شكرا لله على نعمه,2,2025-06-10T23:29:23Z,vQM06wQ71Kw,youtube
25:27 ضحكتت 😭😭😭😭😭😭,1,2025-06-10T22:43:57Z,vQM06wQ71Kw,youtube
فيديوهات جوي واجواي.  عشق احب أنا انو فيديوهات طويييييييله  ❤,0,2025-06-10T21:20:36Z,vQM06wQ71Kw,youtube
اشتقت لك والله اختفيتي,0,2025-06-10T19:45:23Z,vQM06wQ71Kw,youtube
اللي ورايا هتأكنلي😂,0,2025-06-10T18:38:07Z,vQM06wQ71Kw,youtube
ميننن هالحلللووة بسم الله ماشاء الله اول مره اشوفها يربي تجنن🥹💞💞💞,34,2025-06-10T17:30:46Z,vQM06wQ71Kw,youtube
شسم الفندق؟,0,2025-06-10T17:16:52Z,vQM06wQ71Kw,youtube
احب فيديوهاتج تشرحين من الخاطر ❤😊,0,2025-06-10T14:27:00Z,vQM06wQ71Kw,youtube
شوفي حكم  العطر والمتبرجه لا تدخل الجنه ولا تجد ريحها,1,2025-06-10T13:14:06Z,vQM06wQ71Kw,youtube
اجوائي مثل اجوائج يعجبني اسافر وياج 🤍🤍,3,2025-06-10T13:09:41Z,vQM06wQ71Kw,youtube
شنو اسم الانستا مال اضوى,0,2025-06-10T11:54:59Z,vQM06wQ71Kw,youtube
احبج احبج موت من الإمارات ، تجنني❤,5,2025-06-10T11:32:12Z,vQM06wQ71Kw,youtube
تعالي ابوظبي حياججج💗,0,2025-06-10T11:00:01Z,vQM06wQ71Kw,youtube
22:44 كانها كايلي 💗,2,2025-06-10T10:34:32Z,vQM06wQ71Kw,youtube
ما شاء الله تبارك الله يارب هذي الحياة اريدها 😭🔥💗,1,2025-06-10T09:52:13Z,vQM06wQ71Kw,youtube
اعشق فلوقات الطويله,1,2025-06-10T09:40:43Z,vQM06wQ71Kw,youtube
21:05 وش نوع روجك من وين اشتريتيه يجنننن حبيت 🤍,3,2025-06-10T08:07:05Z,vQM06wQ71Kw,youtube
تخبلين 💖,0,2025-06-10T07:58:42Z,vQM06wQ71Kw,youtube
"ولااااااااااااااااا 
ناشيونال جيوغرافيك 
اسلح ما شافت عيني 😂😂😂😂😂",0,2025-06-10T07:44:31Z,vQM06wQ71Kw,youtube
ايوه هذا الكامرة افضل من القبل بكثيررر,2,2025-06-10T07:11:08Z,vQM06wQ71Kw,youtube
عسولةةةة البنت ماشاءالله بجد روحها حلوه وتنحب علطول وكلامها لذيذ بجد الفلوج ممتع اوي 💗💗,14,2025-06-10T04:59:13Z,vQM06wQ71Kw,youtube
ماشاءالله الله يزيدك من فضله اتمنى اسافر واشتري اللي ابيه ولو شي بسيط لكن عوض ربي جميل 😢,98,2025-06-10T04:53:05Z,vQM06wQ71Kw,youtube
الله يرزقني ويرزقكم بنات ونسافر لدبي,15,2025-06-10T04:43:46Z,vQM06wQ71Kw,youtube
Nice vlog 😊,0,2025-06-10T04:23:09Z,vQM06wQ71Kw,youtube
يجنننن الفلوق كاني مسافره معك,5,2025-06-10T01:40:21Z,vQM06wQ71Kw,youtube
حبييييت ❤❤❤❤❤ الفلوق خياااال,0,2025-06-10T00:08:51Z,vQM06wQ71Kw,youtube
أضوى داءيما حكاية سحر لتنتهي إطلالة تفتح النفس جوهرة كيوت ⭐🌸😍,1,2025-06-10T00:01:22Z,vQM06wQ71Kw,youtube
يعيني على الروقان ونبغى فلوقات في الرياض طيب,0,2025-06-09T23:57:45Z,vQM06wQ71Kw,youtube
البنات السعوديات اناقه وهدوء ، احس نفسي اسافر واتفسح معاهم من كتر الجمال والشياكه😂❤❤,83,2025-06-09T22:52:10Z,vQM06wQ71Kw,youtube
هالبنت عسل كثري فلوقات ❤,3,2025-06-09T22:43:52Z,vQM06wQ71Kw,youtube
تكفين كثري لنا من لفلوقات حتى لو مو سفر بس نشوف وجهك وطاقتك الحلوة بحبك كثير ❤,21,2025-06-09T22:33:41Z,vQM06wQ71Kw,youtube
كيف السواقه بدبي,0,2025-06-09T22:13:42Z,vQM06wQ71Kw,youtube
دبي من المدن اللي ماافكر نهائيا اسافر لها اهوى انا الطبيعه والهدوء احس شيئ يستحق اسافر واغير جو فيها واذا اروح لمدينه ممكن تكون طوكيو او موسكو فقط,7,2025-06-09T21:47:49Z,vQM06wQ71Kw,youtube
29:38 هذي الكوفي ماتشا حقتهم لذذذيذه,1,2025-06-09T21:13:30Z,vQM06wQ71Kw,youtube
وووناسه امس قاعده افر قناتك واشوف الفيديوهات القديمه ونزلتي ❤❤,0,2025-06-09T20:53:26Z,vQM06wQ71Kw,youtube
9:29 الي ورا مو خوله الي بعصابة بدر؟,3,2025-06-09T20:42:01Z,vQM06wQ71Kw,youtube
لون الشعر البني احلا عليكي❤❤,1,2025-06-09T20:15:22Z,vQM06wQ71Kw,youtube
من اي مكتب استأجرتي السيارة؟,0,2025-06-09T20:09:05Z,vQM06wQ71Kw,youtube
كيف الفيديو 😊❤,1,2025-06-09T19:47:40Z,vQM06wQ71Kw,youtube
لا يجوز سفر المرأة المسلمة في الطائرة ولا غيرها بدون محرم يرافقها في سفرها؛ لعموم قوله صلى الله عليه وسلم لا تسافر المرأة إلا مع ذي محرم متفق علىه ',4,2025-06-09T19:27:15Z,vQM06wQ71Kw,youtube
مين مسوي أنفها؟ يجنن دكتورها شاطر,0,2025-06-09T19:20:57Z,vQM06wQ71Kw,youtube
توني أقول اشتقت لدبي وطلع لي الڤلوق حقك واشتقت زياده 🥹♥️,3,2025-06-09T19:16:13Z,vQM06wQ71Kw,youtube
نبي فقره  اساله,1,2025-06-09T17:27:52Z,vQM06wQ71Kw,youtube
نورتي الامارات ودبي يقلبي,1,2025-06-09T17:19:31Z,vQM06wQ71Kw,youtube
اضوى سافري قطر,2,2025-06-09T17:17:17Z,vQM06wQ71Kw,youtube
ذه احلا فلوق تابعته لكِ❤ أستمتعت من بداية الفديو الى نهايتة ❤,3,2025-06-09T16:51:17Z,vQM06wQ71Kw,youtube
1:39 ماشاءالله تبارك الله,2,2025-06-09T16:15:45Z,vQM06wQ71Kw,youtube
0:47 أكيد لزم الشنطة تكون فاضية,0,2025-06-09T16:14:46Z,vQM06wQ71Kw,youtube
حبت الفديو بروح اسافر معك بس من عن بعد 😅 حبيت التنقل,0,2025-06-09T16:13:50Z,vQM06wQ71Kw,youtube
0:02 مساء الخير يا وجه الخير و السعادة ❤❤❤❤❤❤❤ أحبك قد العالم كله ❤❤❤❤❤❤❤❤❤❤❤,0,2025-06-09T16:12:44Z,vQM06wQ71Kw,youtube
0:02 هلا والله,0,2025-06-09T16:11:55Z,vQM06wQ71Kw,youtube
أمي تكول تابعو بنتي 💔😢,0,2025-06-09T15:33:56Z,vQM06wQ71Kw,youtube
شيصير هسه لو يجيني أشعار فلان تابعك والله أضل أدعيلكم بحق النبي محمد يحقق الي بالكم وينجح كل طالب وطالبه أمين يارب ❤️,0,2025-06-09T15:33:49Z,vQM06wQ71Kw,youtube
مشاءالله تخلين للشّخص طاقه تهبليينن تبارك الرحمن🫂🌷,9,2025-06-09T15:12:33Z,vQM06wQ71Kw,youtube
احلى الفلوقات فلوتات السفر اعشقهاا  أضوى انتي مره عسللل ياربي ما أتحمل جميله ماشاءالله,61,2025-06-09T15:10:00Z,vQM06wQ71Kw,youtube
شحلاتجج,11,2025-06-09T15:06:52Z,vQM06wQ71Kw,youtube
جمييييله اموت علييييك,5,2025-06-09T15:02:03Z,vQM06wQ71Kw,youtube
وش تغير بشكلك؟ احس فيه شي تغير,8,2025-06-09T15:00:51Z,vQM06wQ71Kw,youtube
فلوق حلو ممكن إسم المنطقة بالدقيقة٣.٤٠,0,2026-02-12T08:49:56Z,j9OCti2RuZk,youtube
فلوق خيالي,0,2025-12-13T10:44:11Z,j9OCti2RuZk,youtube
I like it 😦🤩🤩,0,2025-12-07T16:56:35Z,j9OCti2RuZk,youtube
خلص الفلوق بسرعه اطالب بتعويض 🫷🏻,0,2025-12-07T16:40:01Z,j9OCti2RuZk,youtube
12:01 العبااايه خياااال,0,2025-12-07T16:38:42Z,j9OCti2RuZk,youtube
ملكة الفلوقات🤯🤯🤯,1,2025-12-07T15:57:10Z,j9OCti2RuZk,youtube
حياكم الله ف داركم الثانيه بين اهلكم و ناسكم ، ونورتونا 🤍,0,2026-01-09T19:32:29Z,7S8m1ip3MJU,youtube
سوالفج تجننن 😭😭 يارب بعد سنة ونص موجوده ب دبي,0,2026-01-07T12:09:01Z,7S8m1ip3MJU,youtube
السيارة من فين استأجرتوها,0,2025-12-22T07:06:16Z,7S8m1ip3MJU,youtube
فلوق بسيط ومفيد استمري 🤍,0,2025-12-14T04:16:48Z,7S8m1ip3MJU,youtube
صحيح اللي يلزقو فيك بالقريه العالميه خصوصا القريه الافريقيه يمسكونك تجربين زبدة الشيا غصببب… بالنسبه للملاهي المائيه ايش افضل اتلانتس ولا ياس واتر بارك؟ ولو رحتها في ديسمبر ينفع صح لان دبي حاره؟؟,0,2025-11-30T19:48:03Z,7S8m1ip3MJU,youtube
ادعولي ازور دبي يوماً ما,3,2025-11-25T12:46:13Z,7S8m1ip3MJU,youtube
بالنسبة للقرية العالمية حقيقي ما عادت مثل قبل واللي سمعته أن إذا باقي في القرية محلات فاضية يحطوا محلات من اي بلد مو شرط تابعة للبلد نفسه,0,2025-11-22T13:59:50Z,7S8m1ip3MJU,youtube
فلوق  لطيييف جداا الكووب داه الي  ساكنين في جدة مليااان عندنا تررند من العاام اوكمان قبل في مركز ترند او واي سنترر 👌,0,2025-11-18T08:39:46Z,7S8m1ip3MJU,youtube
شكرا على التغطيه مره استمتعت فيها تهبل دبي ماشاءالله,0,2025-11-18T00:51:51Z,7S8m1ip3MJU,youtube
مره حبيت صوت القران بالقريه العالميه يجنن مريح والله انه سبحان الله رفع من قيمة المحتوى عكس الموسيقى والمعاصي تقلل من قيمة المحتوى,4,2025-11-11T03:16:27Z,7S8m1ip3MJU,youtube
"حبيت افيدكم جميعا انتي والبنات اللي ما يدرون ان هذي الاشياء حرام 
ياحبيبتي تعوذي من الشيطان وخافي ربك ترى الله قادر يغير حال الى حال وتخيلي يشوفك واحد غير سوي ويطاردك ويسوي لك شي 
يا قلبي لا تتعطرين و انتي طالعه والا تتعطرين عشان طلعه  لو يشم عطرك رجال ما هو ن محارمك والا زوجك ترى ذنبه عظيم والبنت اللي تسوي كذا تأخذ ذنب الزانيه والعياذ بالله
الله يهديكم ويهدينا جميعا لما يحب ويرضى بالخير والعافيه
بنوتات ما تلاحضون اللحين صارو البنات يكشخون ويطلعون ويقولون نكشخ لنفوسنا ما علينا من الشباب بعيدا عنهم ترى اننا نتكشخ ونطلع هذا اسمه تبرج انتبهو يا حلوات

ياقلبي انتبهي الملابس المفتوحه والضيقه والبناطيل حرام والاغاني والمسلسلات والافلام
انا عارفه انك ماتسوين اليوغا بس حبيت اعلمك ان اليوغا رياضة اليوغا او التأمل ترى حرام
ياقلبي حرام الرموش ترى حكمه اللعن <لعن الله الواصله و المستوصله والواشمه و المستوشمه والنامصه والمتنمصه >
وانتبهي ياروحي لا تصورين نساء لان انتي مسؤله عن متابعينك وتشيلين ذنبهم وذنب النظر للمحرمات

وياروحي لو تسوين معصيه ومنتي قادرة تتركينها هالفتره حاول ما تقولين انك تسوينها والا تورين الناس انك تسوين معصيه ترى كذا تجاهرين بالمعصيه وهذا ذنب عظيم ممكن الله ما يسمح العبد الا اذ تاب عن المجاهره بالمعصيه انتبهي ياقلبي

ياقلبي المراءه كلها عوره إلا وجهها وكفيها في الصلاة يعني فقط في الصلاة واهلها والنساء وزوجها فقط وحرام الموسيقى الله يهديكم ويهدينا جميعاً لما يحب ويرضى بالخير والعافيه 
قال تعالى(يَا أَيُّهَا النَّبِيُّ قُل لِّأَزْوَاجِكَ وَبَنَاتِكَ وَنِسَاءِ الْمُؤْمِنِينَ يُدْنِينَ عَلَيْهِنَّ مِن جَلَابِيبِهِنَّ ۚ ذَٰلِكَ أَدْنَىٰ أَن يُعْرَفْنَ فَلَا يُؤْذَيْنَ ۗ وَكَانَ اللَّهُ غَفُورًا رَّحِيمًا )

حرام ياروحي لو تسوين معصيه ومنتي قادرة تتركينها هالفتره حاول ما تقولين انك تسوينها والا تورين الناس انك تسوين معصيه ترى كذا تجاهرين بالمعصيه وهذا ذنب عظيم ممكن الله ما يسمح العبد الا اذ تاب عن المجاهره بالمعصيه انتبهي ياقلبي وفي ناس ماخذينك قدوه ما يدعون لك اذ تسوين شي حرام لا يقلدونك وتشيلين ذنبك وذنبهم وذنب المجاهره بالمعصيه الله يهديك ويهدينا جميعا لما يحب ويرضى بالخير والعافيه
انتبهي من المناكير ترى تمنع الوضوء ولا تقبل الصلاة انتبهي محد يستاهل ان صلاتك ما تقبل عشانه انتبهي وتعوذي من الشيطان
والمصيبه اذ كان جل ترى يطرد من رحمة الله لانه وصل اي شي توصلين بالجسم ترى حرام 
في بنات يوصولون ويقولون الله رحيم الوصل يطردك من رحمة الله ولا تشملك صفة ربي الرحمن الرحيم انتبهو ترى والله ما تسوى ممكن نكون جميلات بالحلال وبدون ما نغضب ربي والمناكير عادي حطيه واذ جاء وقت الصلاة قبلها بشوي امسحيه وصلي وحطي مره ثانيه عادي اهم شي تتوضين واظافرك ماعليها شي ترى والله الدنيا فانيه وماتسوى واخرتها خيار واحد يا جنه يا نار  وانتي اللي بتحددين والله يهديكم ويهدينا جميعا لما يحب ويرضى بالخير والعافيه 

الوصل اي شي ينوصل بالانسان رموش -شعر -اظافر -وغير الوصل ملعون النمص والوشم لو مؤقت اقصد المايكرو بليدنق -والنمص ماهو بس نتف الحاجب حتى حلق الحاجب او قصه بالمقص كله لعن ترى 
يا روحي حرام نكشخ بالعبايات لانه للستر ولغض النظر عنا ماهي للكشخه واذا كشخنا راح نلفت النظر وكذا ما تصير للستر واول نظره راح يكون الذنب علينا والنظره الثانيه عليه انتبهي ياقلبي واذ تسوين شي حرام زي كذا لا تطلعينه باليوتيوب لانه كذا مجاهره بالمعصيه وفي ناس تقلدك وتشيلين ذنب وذنبهم وذنب المجاهره بالمعصيه 

ا قلبي الابراج تدخل بالشرك انتبهي والشرك الاكبر ماهو الاصغر انتبهو بنات ذنبه عظيم حتى بالمزح
الابراج تدخل بعد بالتطير انتبهو بنات تخيلو مزحه صغيره وتمر ذنبها عظيم مثل ذنب الشرك الأكبر 


يا روحي انتبهي تصورين الناس انتي كذا تتعدين على خصوصيتهم لو هم طالعين بالشارع وقدام الناس ما صورو نفوسهم فلا تصورينهم وتنزلينه قدام متابعينك ترى حرام تصورين ناس ما يبون ينزلون صورهم أصواتهم فيدوهاتهم ولا يبون ينزلون بفيديو احد  الله يسعدك ويهديكم ويهدينا جميعا لما يحب ويرضى بالخير و العافية 

المسلمين ماعندهم الا عيدين فقط واعياد الكفار حرام وتطرد من شفاعة الرسول صلى الله عليه وسلم وحتى المباركة والا انكم تشترون شي لها والا تتسلون بس حرام وذنبه عظيم وكانكم محتفلين توبو الى الله توبة نصوحة ما تسوى عليكم والله الدنيا فانيه واخرتها يا جنه يا نار 

تدرين ان التجميل حرام وانك تقولين انك سويتي ترى كذا مجاهره بالمعصيه واللي يقولون هذا ماهو عمليات تجميل هذا ابر اصلا اي ابره تحط بالوجه حرام ترى ما يجوز نحط ابر بالوجه الله يستر عليكم منهم واي شي حرام اكيد لسبب  وانتبهي ترى فتره يكون يجنن وبعدها يصير وجهك كانه كبيره بالعمر ويصير لازم البوتوكس انتبهي منه تراه متاهه اذ دخلتيها ما تقدرين تطلعين منها",1,2025-11-11T02:55:40Z,7S8m1ip3MJU,youtube
لو حطيتيلنا الاسعار 😍 رحلة جميلة 🥰 ان شاء الله نروح بهالشتا 🎶✨,0,2025-11-10T23:44:46Z,7S8m1ip3MJU,youtube
يجننننن الفلوق استمتعتتتتت وانا اتفرررج 😍♥️♥️♥️♥️,1,2025-11-09T21:26:25Z,7S8m1ip3MJU,youtube
"انا كمان نفسي يكون عندي بيت في دبي 
الفلوج جميل الامارات كلها عشق مش دبي بس 
😍😍😍😍😍",3,2025-11-09T10:36:48Z,7S8m1ip3MJU,youtube
نورتي الامارات حياج الله في دارج الثاني لو كنت ادري كنت بجي بستقبلج من باب الطيارة ❤❤,5,2025-11-09T06:24:05Z,7S8m1ip3MJU,youtube
ممكن رقم الغرفه عجبتني الاطلاله,2,2025-11-09T00:43:52Z,7S8m1ip3MJU,youtube
يا مرحبا ترحيب المطر ، حياكم الله ف داركم الثانية ، فذمتيه إنكم منورين ، وان شاء الله ما قصرنا وياكم بشي 🤍,9,2025-11-08T20:45:47Z,7S8m1ip3MJU,youtube
كم دخول القرية العالميه,1,2025-11-08T16:54:53Z,7S8m1ip3MJU,youtube
ليش تجمعون صلاة الظهر والعصر وانتو خلاص قعدتوا في المنطقه ؟خلاص تصلون في اوقات الصلاة في دبي والمولات فيها مصليات,0,2025-11-08T13:59:34Z,7S8m1ip3MJU,youtube
هلا وغلا وكرتون حلا ي احلى شي ف يومي❤❤❤❤,0,2025-11-08T05:35:31Z,7S8m1ip3MJU,youtube
وش أسم الفندق ياقمر,1,2025-11-08T00:41:05Z,7S8m1ip3MJU,youtube
